Depth 1988-10-21 1988-11-24 1988-12-18 1989-01-27 1989-02-18 1989-03-27 1989-04-16 1989-05-16 1989-06-21 1989-07-19 1989-08-15 1989-10-20 1989-11-28 1989-12-20 1990-01-16 1990-02-15 1990-03-15 1990-04-19 1990-05-09 1990-06-22 1990-07-17 1990-08-14 1990-09-11 1990-10-15 1990-11-06 1990-12-04 1991-01-15 1991-02-14 1991-03-14 1991-04-16 1991-05-14 1991-06-19 1991-07-17 1991-08-13 1991-09-14 1991-10-08 1991-11-13 1991-12-10 1992-01-10 1992-02-14 1992-03-09 1992-04-21 1992-05-19 1992-06-17 1992-07-13 1992-08-20 1992-09-15 1992-10-15 1992-11-13 1992-12-09 1993-01-13 1993-02-12 1993-03-12 1993-04-16 1993-05-10 1993-06-14 1993-07-13 1993-08-18 1993-09-17 1993-10-12 1993-11-09 1993-12-07 1994-01-12 1994-02-19 1994-03-15 1994-04-19 1994-05-17 1994-06-14 1994-07-19 1994-08-16 1994-09-21 1994-10-19 1994-11-14 1994-12-10 1995-01-13 1995-02-15 1995-03-17 1995-04-12 1995-05-12 1995-06-14 1995-07-11 1995-08-18 1995-09-14 1995-10-11 1995-11-12 1995-12-15 1996-01-31 1996-02-15 1996-03-15 1996-04-09 1996-05-06 1996-06-10 1996-07-11 1996-08-05 1996-09-06 1996-10-09 1996-11-05 1996-12-14 1997-01-15 1997-02-08 1997-03-07 1997-04-09 1997-05-08 1997-06-12 1997-07-17 1997-08-13 1997-09-13 1997-10-09 1997-11-13 1997-12-10 1998-01-15 1998-02-13 1998-03-13 1998-04-08 1998-05-07 1998-06-03 1998-07-08 1998-08-12 1998-09-11 1998-10-23 1998-11-18 1998-12-11 1999-01-16 1999-02-12 1999-03-24 1999-04-08 1999-05-05 1999-06-02 1999-07-09 1999-08-04 1999-09-16 1999-10-13 1999-11-10 1999-12-10 2000-02-01 2000-02-18 2000-03-14 2000-04-10 2000-05-10 2000-06-06 2000-07-11 2000-08-08 2000-09-11 2000-10-18 2000-11-14 2000-12-13 2001-01-31 2001-02-21 2001-03-21 2001-04-21 2001-05-18 2001-06-05 2001-07-19 2001-08-07 2001-09-12 2001-10-10 2001-11-10 2001-12-12 2002-02-28 2002-03-20 2002-04-20 2002-05-15 2002-06-06 2002-07-03 2002-08-21 2002-09-18 2002-10-08 2002-11-14 2002-12-11 2003-02-05 2003-02-22 2003-03-22 2003-04-22 2003-05-20 2003-07-05 2003-07-16 2003-08-12 2003-09-20 2003-10-07 2003-11-04 2003-12-03 2004-01-27 2004-02-24 2004-03-22 2004-04-20 2004-05-17 2004-06-15 2004-07-14 2004-08-16 2004-09-15 2004-10-14 2004-11-12 2004-12-09 2005-01-28 2005-02-05 2005-03-22 2005-04-19 2005-05-18 2005-06-14 2005-07-22 2005-08-10 2005-09-06 2005-10-11 2005-11-27 2005-12-11 2006-01-29 2006-02-22 2006-04-06 2006-05-09 2006-06-27 2006-07-19 2006-08-10 2006-09-07 2006-10-10 2006-11-06 2006-12-05 2007-02-01 2007-02-22 2007-03-21 2007-04-15 2007-05-17 2007-06-21 2007-07-21 2007-08-13 2007-09-06 2007-10-05 2007-11-13 2007-12-06 2008-01-15 2008-02-13 2008-03-13 2008-04-15 2008-05-30 2008-06-23 2008-07-17 2008-08-11 2008-09-12 2008-10-08 2008-11-09 2008-12-17 2009-02-09 2009-03-19 2009-04-16 2009-05-17 2009-06-13 2009-08-17 2009-09-11 2009-10-09 2009-11-07 2009-12-09 2010-02-03 2010-02-25 2010-03-24 2010-04-21 2010-05-16 2010-06-22 2010-07-26 2010-08-22 2010-09-05 2010-10-08 2010-11-11 2010-12-10 2011-02-24 2011-03-26 2011-05-04 2011-05-19 2011-06-16 mean
1880 35.011 34.986 34.99 35.027 34.992 34.993 34.98 34.999 NA 34.966 34.933 NA 34.972 NA 34.971 35.015 NA 34.973 34.984 34.967 34.996 34.977 35.013 34.998 35.016 35.029 34.974 35.02 NA 34.979 34.985 NA 34.996 34.977 34.975 34.983 34.978 34.976 34.999 35.014 35.01 35.012 35.006 35.007 35.006 35.005 34.995 35.015 35.015 34.982 34.979 34.989 34.981 34.993 34.999 34.984 34.974 34.986 34.978 34.981 35 35.017 34.982 34.966 35.004 34.967 34.975 34.98 34.97 34.971 35.002 34.965 34.989 34.981 34.992 34.969 34.969 35.031 35.03 34.966 35.005 35.003 34.959 34.957 34.991 34.989 35.029 34.968 34.966 34.986 35.015 35.023 34.972 35.025 35.014 35.022 35.031 34.978 34.971 34.958 34.951 35.01 34.983 34.961 34.963 34.963 34.963 34.967 34.971 34.979 34.977 34.995 35.022 35.027 34.952 34.955 35.013 35.002 34.983 34.951 34.962 34.98 34.984 35.012 35.003 34.994 34.992 34.966 34.981 34.98 34.941 34.96 34.945 34.956 34.985 34.948 34.96 34.974 34.978 34.976 34.962 34.95 34.982 34.952 34.956 34.992 34.95 34.985 34.991 35.015 35.01 34.952 34.962 34.954 34.963 34.971 35.004 35.008 34.985 35.002 35.005 34.97 34.969 34.96 34.965 34.954 34.953 34.951 34.95 34.944 35.001 34.962 34.957 34.95 34.954 34.955 34.96 34.964 34.955 34.946 34.948 34.958 34.993 35.016 34.972 34.977 34.992 34.956 34.99 34.961 34.987 34.948 34.991 34.98 34.968 34.961 34.968 34.969 34.965 34.974 34.971 34.972 34.957 34.963 34.998 34.964 34.962 34.993 34.958 34.962 34.966 34.958 34.995 34.979 34.949 34.989 34.954 34.956 34.956 34.96 34.995 34.954 34.954 34.98 35.01 35.001 34.958 34.955 34.961 34.953 35.013 34.973 34.986 35 34.955 34.993 34.975 34.983 34.963 34.947 34.957 34.977 NA 35.009 34.999 34.96 34.966 34.966 34.977 34.96 NA 34.958 34.983 34.969 34.961 35.01 34.998 34.979 34.973 34.979 34.972 34.971 34.98 34.976 34.975 34.98 34.99 34.98
1890 35.01 34.985 34.992 35.023 34.99 34.985 34.98 35.001 NA 34.966 34.934 NA 34.971 NA 34.97 35.023 NA 34.971 34.983 34.968 34.993 34.976 35.012 34.999 35.014 35.03 34.975 35.02 NA 34.977 34.989 NA 35.002 34.978 34.976 34.982 34.977 34.977 34.998 35.014 35.011 35.012 35.011 35.007 35.008 35.004 34.995 35.016 35.017 34.982 34.975 34.992 34.981 34.992 35.002 34.983 34.975 34.986 34.978 34.981 34.997 35.019 34.98 34.965 35.003 34.967 34.977 34.978 34.971 34.972 35.003 34.967 34.989 34.98 34.991 34.969 34.969 35.031 35.03 34.966 35.015 35.001 34.961 34.958 34.992 34.993 35.026 34.969 34.964 34.988 35.012 35.024 34.972 35.023 35.013 35.024 35.03 34.977 34.965 34.958 34.952 35.009 35 34.96 34.964 34.963 34.962 34.966 34.972 34.981 34.977 34.994 35.022 35.025 34.953 34.959 35.012 34.999 34.991 34.951 34.966 34.976 34.986 35.01 35.002 35.008 34.991 34.966 34.979 34.981 34.941 34.959 34.947 34.959 34.982 34.945 34.959 34.978 34.977 34.975 34.96 34.95 34.983 34.951 34.956 34.989 34.951 34.985 34.991 35.012 35.01 34.952 34.961 34.952 34.964 34.984 35.002 35.006 34.978 35.002 35.002 34.967 34.975 34.948 34.966 34.953 34.953 34.95 34.949 34.943 34.987 34.961 34.956 34.951 34.953 34.953 34.959 34.964 34.954 34.945 34.947 34.957 34.993 35.016 34.971 34.979 34.992 34.955 34.989 34.962 34.968 34.947 34.992 34.98 34.967 34.961 34.97 34.969 34.964 34.972 34.967 34.972 34.957 34.961 34.999 34.962 34.961 34.989 34.957 34.961 34.969 34.951 34.995 34.975 34.95 34.99 34.953 34.953 34.957 34.961 34.995 34.954 34.953 34.979 35.008 34.998 34.958 34.955 34.96 34.953 35.01 34.971 34.987 34.999 34.954 34.992 34.977 34.984 34.961 34.947 34.956 34.978 NA 35.006 34.998 34.959 34.962 34.964 34.975 34.965 NA 34.957 34.998 34.973 34.961 35.015 34.998 34.976 34.974 34.978 34.973 34.971 34.979 34.975 34.976 34.977 34.991 34.98
1900 35.011 34.983 34.995 35.019 34.99 34.986 34.98 35 NA 34.966 34.932 NA 34.972 NA 34.968 35.023 NA 34.972 34.985 34.966 34.992 34.975 35.008 34.997 35.011 35.029 34.979 35.018 NA 34.976 34.993 NA 35.006 34.978 34.975 34.981 34.977 34.977 34.996 35.013 35.01 35.01 35.011 35.006 35.015 35.003 34.993 35.021 35.026 34.983 34.974 34.99 34.982 34.988 35.003 34.984 34.975 34.987 34.979 34.982 34.996 35.02 34.98 34.967 35.003 34.968 34.977 34.981 34.971 34.973 35.003 34.968 34.982 34.978 34.995 34.97 34.969 35.03 35.03 34.968 35.014 35.001 34.961 34.958 34.991 34.991 35.023 34.97 34.963 34.986 35.013 35.023 34.97 35.023 35.012 35.021 35.03 34.973 34.959 34.958 34.953 35.001 34.996 34.96 34.963 34.963 34.962 34.968 34.971 34.981 34.977 34.993 35.023 35.023 34.952 34.959 35.011 35.003 35 34.95 34.965 34.976 34.988 35.012 34.998 34.996 34.993 34.965 34.979 34.979 34.94 34.958 34.949 34.962 34.983 34.945 34.959 34.976 34.977 34.973 34.96 34.95 34.984 34.95 34.956 34.986 34.953 34.985 34.99 35.014 35.008 34.952 34.958 34.951 34.965 34.984 35.001 35.004 34.979 35.001 35.002 34.97 34.968 34.947 34.968 34.953 34.953 34.95 34.949 34.944 34.997 34.957 34.956 34.95 34.952 34.953 34.956 34.965 34.957 34.945 34.948 34.958 34.993 35.018 34.972 34.978 34.995 34.955 34.979 34.96 34.967 34.946 34.991 34.98 34.966 34.962 34.967 34.972 34.963 34.977 34.965 34.969 34.957 34.961 35 34.963 34.96 34.99 34.957 34.961 34.969 34.952 34.994 34.979 34.949 34.991 34.954 34.953 34.956 34.964 34.995 34.953 34.953 34.979 35.006 34.998 34.956 34.955 34.96 34.952 35.007 34.971 34.986 34.999 34.954 34.992 34.977 34.981 34.96 34.947 34.955 34.977 NA 35.009 35 34.959 34.974 34.965 34.977 34.966 NA 34.957 34.994 34.974 34.96 35.011 34.998 34.973 34.97 34.973 34.971 34.973 34.978 34.975 34.978 34.975 34.991 34.979
1910 35.012 34.982 34.997 35.016 34.99 34.986 34.98 35.001 NA 34.966 34.929 NA 34.977 NA 34.967 35.023 NA 34.973 34.985 34.967 34.992 34.986 35.007 34.999 35.008 35.029 34.98 35.017 NA 34.979 34.998 NA 35.006 34.979 34.974 34.982 34.977 34.978 34.997 35.014 35.011 35.008 35.01 35.004 35.02 35.002 34.995 35.02 35.027 34.984 34.976 34.99 34.983 34.99 35.008 34.991 34.977 34.99 34.98 34.983 34.995 35.02 34.98 34.968 35.001 34.966 34.972 34.98 34.97 34.971 35.004 34.964 34.981 34.976 34.993 34.97 34.97 35.027 35.029 34.969 35.014 35.002 34.963 34.958 34.993 35.003 35.022 34.969 34.964 34.982 35.016 35.023 34.968 35.03 35.012 35.028 35.029 34.975 34.961 34.958 34.953 34.999 34.988 34.959 34.963 34.963 34.961 34.967 34.969 34.981 34.976 34.996 35.023 35.022 34.951 34.96 35.009 35.008 35.003 34.955 34.957 34.975 34.988 35.011 34.998 34.992 34.983 34.965 34.979 34.976 34.942 34.958 34.95 34.955 34.983 34.944 34.959 34.978 34.977 34.972 34.96 34.953 34.982 34.95 34.955 34.984 34.953 34.985 34.991 35.013 35.008 34.951 34.957 34.951 34.962 34.996 34.999 35.003 34.979 35 35.004 34.977 34.965 34.954 34.964 34.952 34.953 34.95 34.949 34.948 35.002 34.959 34.957 34.95 34.953 34.953 34.956 34.964 34.957 34.944 34.947 34.959 34.993 35.017 34.973 34.978 34.993 34.953 34.976 34.96 34.962 34.948 34.992 34.979 34.966 34.964 34.963 34.971 34.963 34.969 34.965 34.967 34.957 34.959 34.999 34.963 34.961 34.975 34.957 34.961 34.966 34.953 34.992 34.98 34.948 34.989 34.955 34.953 34.955 34.96 34.994 34.952 34.953 34.978 35.004 34.996 34.954 34.957 34.96 34.953 35.006 34.971 34.986 34.999 34.954 34.991 34.971 34.98 34.959 34.946 34.955 34.979 NA 35.001 34.999 34.957 34.97 34.961 34.982 34.965 NA 34.958 34.992 34.976 34.959 35.001 34.997 34.974 34.97 34.974 34.971 34.973 34.978 34.975 34.979 34.975 34.983 34.979
1920 35.012 34.98 34.998 35.013 34.99 34.982 34.98 35.001 NA 34.966 34.933 NA 34.979 NA 34.966 35.019 NA 34.973 34.984 34.967 34.992 34.985 35.001 35.001 35.006 35.026 34.983 35.017 NA 34.982 34.999 NA 35.006 34.98 34.975 34.978 34.977 34.978 34.998 35.017 35.009 35.007 35.011 35.003 35.02 35.003 34.996 35.016 35.021 34.985 34.975 34.989 34.985 34.989 35.008 34.992 34.98 34.991 34.979 34.985 34.996 35.019 34.983 34.966 34.999 34.964 34.972 34.983 34.97 34.973 35.004 34.964 34.983 34.98 34.992 34.97 34.968 35.028 35.028 34.969 35.012 35.002 34.965 34.959 34.993 34.995 35.022 34.972 34.965 34.981 35.016 35.022 34.972 35.031 35.012 35.029 35.028 34.992 34.961 34.959 34.954 35.001 34.968 34.96 34.963 34.965 34.96 34.967 34.971 34.979 34.974 34.99 35.022 35.021 34.95 34.967 35.009 35.01 34.998 34.954 34.956 34.975 34.987 35.01 35.001 34.995 34.979 34.963 34.978 34.974 34.943 34.962 34.954 34.96 34.974 34.944 34.959 34.986 34.978 34.963 34.961 34.953 34.983 34.949 34.955 34.982 34.957 34.984 34.991 35.011 35.009 34.951 34.957 34.95 34.968 34.993 34.998 35.005 34.984 35 34.998 34.978 34.953 34.953 34.964 34.952 34.953 34.949 34.948 34.944 35.003 34.957 34.958 34.95 34.953 34.951 34.955 34.964 34.956 34.944 34.947 34.958 34.993 35.016 34.971 34.978 34.992 34.953 34.975 34.96 34.953 34.947 34.993 34.974 34.966 34.964 34.963 34.969 34.963 34.971 34.973 34.972 34.955 34.959 34.981 34.962 34.962 34.969 34.957 34.961 34.969 34.951 34.991 34.979 34.948 34.988 34.956 34.952 34.955 34.96 34.983 34.952 34.953 34.977 35.005 34.994 34.953 34.958 34.959 34.951 35.004 34.972 34.985 34.998 34.953 34.99 34.969 34.978 34.961 34.946 34.955 34.978 NA 34.998 35.003 34.956 34.973 34.961 34.97 34.964 NA 34.958 34.99 34.977 34.958 35.004 34.996 34.977 34.964 34.974 34.97 34.973 34.977 34.975 34.976 34.974 34.974 34.979
1930 35.01 34.979 34.992 35.01 34.992 34.983 34.98 35 NA 34.965 34.931 NA 34.98 NA 34.966 35.018 NA 34.972 34.986 34.967 34.992 34.986 34.998 35.005 35.004 35.025 34.984 35.017 NA 34.982 34.999 NA 35.006 34.981 34.975 34.977 34.977 34.979 34.999 35.012 35.009 35.007 35.012 35.002 35.02 35.004 34.99 35.013 34.998 34.985 34.977 34.989 34.986 34.989 35.005 34.994 34.984 34.993 34.98 34.984 34.996 35.016 34.981 34.969 34.999 34.965 34.974 34.983 34.971 34.972 35.004 34.958 34.979 34.979 34.993 34.971 34.968 35.027 35.027 34.968 35.01 35.002 34.996 34.959 34.99 34.992 35.021 34.973 34.969 34.979 35.018 35.019 34.973 35.03 35.009 35.026 35.025 35.01 34.965 34.962 34.954 34.999 34.961 34.961 34.962 34.964 34.961 34.967 34.97 34.978 34.977 34.987 35.021 35.019 34.952 34.966 35.01 35.005 34.987 34.954 34.957 34.976 34.987 35.009 35.002 34.997 34.98 34.963 34.978 34.972 34.943 34.967 34.955 34.966 34.979 34.944 34.963 34.991 34.978 34.956 34.96 34.953 34.98 34.948 34.951 34.983 34.957 34.984 34.99 35.012 35 34.954 34.956 34.95 34.968 34.993 34.996 35.005 34.985 35 34.997 34.977 34.951 34.953 34.965 34.951 34.954 34.948 34.948 34.945 35.005 34.957 34.958 34.95 34.952 34.951 34.953 34.964 34.955 34.944 34.947 34.962 34.994 35.012 34.971 34.977 34.988 34.952 34.975 34.96 34.953 34.946 34.993 34.968 34.965 34.965 34.963 34.968 34.964 34.973 34.964 34.972 34.956 34.959 34.962 34.961 34.961 34.965 34.957 34.964 34.967 34.948 34.991 34.976 34.948 34.99 34.954 34.952 34.954 34.966 34.977 34.953 34.952 34.975 35.006 34.991 34.953 34.961 34.957 34.951 34.989 34.971 34.983 34.997 34.954 34.989 34.968 34.976 34.961 34.947 34.955 34.976 NA 34.985 34.998 34.958 34.977 34.959 34.962 34.965 NA 34.958 34.998 34.978 34.958 35.007 34.99 34.977 34.961 34.971 34.966 34.972 34.976 34.974 34.976 34.974 34.969 34.978
1940 35.011 34.977 34.99 35.009 34.991 34.983 34.979 34.998 NA 34.965 34.933 NA 34.98 NA 34.965 35.006 NA 34.972 34.985 34.97 34.991 34.985 34.998 35.008 35.005 35.024 34.987 35.016 NA 34.982 34.999 NA 35.007 34.983 34.977 34.978 34.976 34.979 34.999 35.013 35.012 35.005 35.012 35.003 35.018 35.004 34.993 35.013 34.988 34.984 34.978 34.991 34.987 34.988 35.005 34.99 34.985 34.993 34.98 34.984 34.997 35.015 34.98 34.967 34.999 34.963 34.976 34.989 34.972 34.975 35.003 34.957 34.979 34.983 34.995 34.971 34.969 35.024 35.026 34.97 35.009 35.007 34.989 34.958 34.991 34.991 35.019 34.973 34.967 34.976 35.02 35.017 34.971 35.021 35.008 35.021 35.025 35.007 34.958 34.959 34.954 35.006 34.956 34.96 34.959 34.963 34.961 34.966 34.968 34.979 34.978 34.989 35.02 35.016 34.951 34.968 35.009 35.003 34.982 34.955 34.963 34.979 34.99 35.006 34.998 34.996 34.979 34.963 34.978 34.973 34.943 34.967 34.957 34.966 34.981 34.944 34.961 34.991 34.981 34.956 34.96 34.953 34.977 34.949 34.952 34.982 34.96 34.984 34.991 35.01 34.996 34.955 34.956 34.95 34.969 34.974 34.995 35.005 34.981 35 35.005 34.977 34.956 34.955 34.964 34.95 34.954 34.948 34.948 34.945 35.004 34.956 34.958 34.95 34.953 34.951 34.959 34.964 34.955 34.945 34.947 34.96 34.991 35.005 34.972 34.975 34.993 34.952 34.979 34.961 34.966 34.949 34.991 34.969 34.965 34.964 34.964 34.966 34.969 34.97 34.952 34.968 34.956 34.958 34.962 34.961 34.961 34.962 34.957 34.966 34.971 34.951 34.99 34.974 34.948 34.985 34.952 34.952 34.955 34.965 34.975 34.953 34.951 34.973 35.003 34.986 34.954 34.966 34.958 34.951 34.999 34.969 34.984 34.996 34.956 34.988 34.969 34.975 34.961 34.946 34.955 34.974 NA 34.978 34.996 34.957 34.975 34.958 34.963 34.966 NA 34.957 34.999 34.978 34.958 35.004 34.982 34.976 34.961 34.97 34.967 34.972 34.975 34.974 34.977 34.973 34.968 34.978
1950 35.011 34.976 34.991 35.008 34.992 34.983 34.978 34.996 NA 34.966 34.932 NA 34.98 NA 34.965 35.01 NA 34.974 34.985 34.97 34.992 34.982 34.998 35.011 35.005 35.024 34.989 35.013 NA 34.978 34.996 NA 35.006 34.983 34.978 34.979 34.977 34.979 34.997 35.011 35.011 35.004 35.013 35.002 35.017 35.007 34.992 35.01 34.994 34.984 34.979 34.989 34.988 34.985 35.005 34.997 34.986 34.993 34.981 34.984 34.999 35.019 34.98 34.966 34.998 34.961 34.984 34.99 34.97 34.975 35.003 34.954 34.978 34.98 34.993 34.973 34.97 35.021 35.025 34.972 35.005 35.004 34.977 34.96 34.991 34.99 35.022 34.974 34.969 34.978 35.011 35.017 34.969 35.02 35.007 35.021 35.021 35.003 34.957 34.958 34.955 35.004 34.956 34.959 34.96 34.964 34.961 34.966 34.968 34.981 34.977 34.987 35.02 35.015 34.951 34.964 35.009 35.004 34.981 34.954 34.958 34.98 34.99 35.004 34.998 34.991 34.982 34.963 34.979 34.973 34.942 34.966 34.962 34.966 34.975 34.944 34.961 34.991 34.985 34.956 34.959 34.953 34.978 34.949 34.96 34.982 34.958 34.983 34.989 35.01 34.994 34.955 34.956 34.95 34.966 34.972 34.996 35.004 34.982 34.999 35.005 34.973 34.959 34.956 34.965 34.95 34.96 34.947 34.947 34.944 35.002 34.955 34.958 34.95 34.953 34.95 34.956 34.964 34.954 34.945 34.948 34.96 34.99 35.002 34.965 34.974 34.992 34.951 34.98 34.958 34.972 34.947 34.99 34.97 34.965 34.963 34.962 34.965 34.968 34.966 34.95 34.968 34.953 34.959 34.961 34.959 34.962 34.96 34.957 34.966 34.967 34.951 34.99 34.972 34.949 34.98 34.952 34.955 34.957 34.965 34.973 34.952 34.951 34.969 35.004 34.98 34.953 34.968 34.958 34.951 34.99 34.966 34.984 34.995 34.955 34.987 34.974 34.974 34.961 34.943 34.956 34.975 NA 34.98 34.993 34.956 34.97 34.957 34.963 34.965 NA 34.956 34.997 34.982 34.957 35.008 34.976 34.975 34.962 34.973 34.974 34.974 34.974 34.972 34.976 34.973 34.965 34.977
1960 35.011 34.974 34.99 35.009 34.996 34.985 34.979 34.995 NA 34.973 34.933 NA 34.978 NA 34.965 35.017 NA 34.975 34.986 34.972 34.991 34.983 34.997 35.011 35.002 35.021 34.99 35.011 NA 34.978 34.994 NA 35.005 34.984 34.978 34.979 34.977 34.983 34.998 35.009 35.014 35.003 35.014 35.001 35.017 35.007 34.992 35.007 34.996 34.984 34.972 34.992 34.989 34.983 35.008 35.011 34.987 34.993 34.981 34.984 35.001 35.019 34.982 34.968 35.002 34.96 34.987 34.988 34.971 34.986 35.002 34.952 34.98 34.978 34.993 34.974 34.97 35.023 35.024 34.974 35.004 35.001 34.971 34.963 34.991 34.987 35.019 34.974 34.97 34.978 35.015 35.016 34.968 35.02 35.005 35.019 35.024 34.999 34.958 34.959 34.955 34.996 34.956 34.959 34.959 34.963 34.961 34.966 34.967 34.981 34.977 34.985 35.02 35.015 34.95 34.969 35.007 35.01 34.988 34.955 34.965 34.977 34.989 35.003 35 34.987 34.977 34.963 34.978 34.972 34.941 34.966 34.963 34.965 34.969 34.946 34.962 34.992 34.995 34.954 34.958 34.952 34.979 34.949 34.96 34.983 34.963 34.983 34.985 35.004 34.994 34.957 34.956 34.95 34.964 34.974 34.993 35.004 34.984 34.998 35.005 34.976 34.96 34.953 34.965 34.948 34.956 34.947 34.947 34.945 35.004 34.954 34.957 34.95 34.953 34.953 34.956 34.962 34.954 34.945 34.948 34.96 34.991 35.004 34.962 34.973 34.987 34.952 34.98 34.959 34.974 34.944 34.989 34.974 34.964 34.963 34.96 34.962 34.967 34.968 34.949 34.968 34.953 34.959 34.959 34.963 34.961 34.957 34.956 34.964 34.963 34.956 34.99 34.971 34.948 34.982 34.954 34.953 34.959 34.964 34.97 34.952 34.951 34.968 34.999 34.974 34.951 34.968 34.957 34.952 34.987 34.965 34.984 34.993 34.951 34.985 34.975 34.977 34.959 34.94 34.956 34.974 NA 34.971 34.995 34.955 34.965 34.957 34.963 34.962 NA 34.956 34.995 34.98 34.956 35.004 34.976 34.982 34.962 34.972 34.975 34.975 34.975 34.97 34.976 34.973 34.964 34.977
1970 35.008 34.973 34.991 35.008 35.001 34.985 34.978 34.992 NA 34.971 34.931 NA 34.982 NA 34.966 35.02 NA 34.98 34.987 34.973 34.991 34.983 34.999 35.011 35 35.019 34.992 35.009 NA 34.982 34.991 NA 35.004 34.984 34.98 34.979 34.977 34.984 34.998 35.007 35.015 35.003 35.018 34.999 35.014 35.007 34.991 35.005 34.989 34.983 34.976 34.991 34.989 34.984 34.997 35.006 34.986 34.994 34.982 34.984 35.001 35.018 34.981 34.97 34.997 34.963 34.984 34.99 34.972 34.988 35.003 34.949 34.978 34.978 34.994 34.974 34.971 35.024 35.022 34.974 35.005 35.002 34.969 34.968 34.987 34.991 35.014 34.975 34.971 34.979 35.014 35.013 34.966 35.017 35.003 35.018 35.021 35.001 34.959 34.959 34.956 34.994 34.955 34.961 34.958 34.962 34.96 34.965 34.968 34.979 34.984 34.981 35.019 35.013 34.949 34.966 35.003 35.01 34.982 34.957 34.958 34.976 34.991 35.001 35.001 34.984 34.974 34.964 34.975 34.973 34.942 34.966 34.961 34.966 34.96 34.95 34.962 34.992 34.988 34.956 34.958 34.953 34.977 34.949 34.953 34.984 34.967 34.982 34.986 35.002 34.996 34.958 34.956 34.95 34.965 34.975 34.993 35.003 34.982 34.996 35.006 34.976 34.96 34.948 34.966 34.948 34.959 34.947 34.946 34.958 34.999 34.955 34.957 34.95 34.952 34.957 34.957 34.96 34.954 34.946 34.948 34.957 34.988 35.013 34.968 34.973 34.978 34.951 34.978 34.96 34.976 34.943 34.989 34.977 34.963 34.963 34.959 34.96 34.967 34.962 34.949 34.962 34.955 34.959 34.958 34.964 34.961 34.956 34.956 34.964 34.966 34.968 34.989 34.976 34.948 34.982 34.959 34.952 34.958 34.963 34.969 34.95 34.951 34.969 34.994 34.989 34.949 34.975 34.957 34.953 34.97 34.965 34.984 34.993 34.95 34.984 34.971 34.973 34.96 34.939 34.957 34.972 NA 34.976 34.996 34.955 34.967 34.957 34.956 34.964 NA 34.956 34.993 34.98 34.956 34.999 34.975 34.976 34.962 34.971 34.975 34.975 34.976 34.968 34.975 34.974 34.964 34.977
1980 35.01 34.972 34.992 35.009 35 34.986 34.978 34.991 NA 34.972 34.93 NA 34.982 NA 34.967 35.017 NA 34.981 34.987 34.974 34.991 34.983 35 35.01 35 35.016 34.991 35.008 NA 34.98 34.989 NA 35.004 34.985 34.978 34.98 34.977 34.98 34.997 35.007 35.013 35.002 35.01 35 35.014 35.007 34.99 35.004 34.989 34.982 34.974 34.991 34.986 34.985 35 35.005 34.984 34.995 34.982 34.984 35 35.017 34.98 34.971 34.998 34.957 34.983 34.987 34.971 34.987 35.004 34.948 34.976 34.983 34.995 34.974 34.971 35.023 35.022 34.974 35.005 35.003 34.969 34.969 34.988 35 35.016 34.976 34.971 34.98 35.013 35.013 34.968 35.014 35.003 35.017 35.021 34.988 34.961 34.961 34.956 34.997 34.955 34.958 34.958 34.963 34.96 34.965 34.968 34.976 34.985 34.978 35.019 35.012 34.95 34.961 35.004 35.011 34.984 34.954 34.958 34.973 34.989 35.004 35 34.984 34.978 34.956 34.975 34.973 34.943 34.963 34.961 34.966 34.973 34.952 34.965 34.99 34.988 34.961 34.96 34.953 34.976 34.949 34.956 34.985 34.965 34.981 34.985 34.998 34.995 34.958 34.955 34.95 34.966 34.992 34.992 35.004 34.978 34.996 35.006 34.979 34.961 34.946 34.965 34.948 34.958 34.947 34.946 34.953 34.996 34.955 34.957 34.949 34.952 34.958 34.961 34.962 34.953 34.946 34.948 34.958 34.986 35.014 34.976 34.973 34.972 34.951 34.986 34.96 34.967 34.943 34.989 34.978 34.963 34.962 34.957 34.96 34.967 34.965 34.949 34.961 34.956 34.958 34.971 34.966 34.962 34.956 34.956 34.964 34.967 34.963 34.989 34.976 34.948 34.979 34.957 34.95 34.956 34.962 34.974 34.949 34.951 34.971 34.993 34.989 34.95 34.97 34.957 34.953 34.957 34.964 34.983 34.994 34.95 34.984 34.972 34.966 34.961 34.938 34.956 34.973 NA 34.972 34.996 34.961 34.964 34.957 34.969 34.963 NA 34.955 34.992 34.981 34.954 34.988 34.976 34.968 34.966 34.971 34.973 34.976 34.983 34.965 34.973 34.972 34.969 34.977
